sample_index,timestamp_brainflow,label,C3_uV,C4_uV,Cz_uV
519,1786485456.8932133,RE,36.8,13.3,27.1
520,1786485456.8932188,RE,16.6,24.5,34.8
521,1786485456.8932247,RE,11.9,36.7,43.8
522,1786485456.893231,RE,6.4,18.5,24.7
523,1786485456.8932366,RE,17.6,8.7,18.4
524,1786485456.893243,RE,12.6,11.8,24.4
525,1786485456.8932488,RE,-7.8,19.9,27.1
526,1786485456.8932548,RE,-13.5,13.3,11.4
527,1786485456.8932607,RE,15.9,6.8,3.4
528,1786485456.8932664,RE,18.5,16.8,22.0
529,1786485456.8932724,RE,-0.2,27.2,41.5
530,1786485456.893278,RE,-14.3,10.8,23.7
531,1786485456.893284,RE,10.3,1.7,13.1
532,1786485456.8932896,RE,5.0,7.1,19.5
533,1786485456.8932953,RE,3.7,27.2,35.0
534,1786485456.8933015,RE,-9.0,29.1,33.3
535,1786485456.8933072,RE,-0.2,12.4,17.9
536,1786485456.8933132,RE,29.4,18.6,34.0
537,1786485456.8933191,RE,12.8,24.7,45.0
538,1786485456.8933249,RE,-8.1,19.9,29.1
539,1786485456.8933303,RE,1.2,7.5,12.0
540,1786485456.8933363,RE,15.7,1.2,9.7
541,1786485456.8933425,RE,7.0,17.4,25.3
542,1786485456.893348,RE,-22.9,10.9,12.0
543,1786485456.893354,RE,-17.1,-4.0,-7.4
544,1786485456.8933597,RE,15.0,-5.4,-6.8
545,1786485456.8933656,RE,15.7,14.9,16.0
546,1786485456.893371,RE,-14.4,12.2,10.5
547,1786485456.8933773,RE,-10.4,-0.3,-7.2
548,1786485456.8933833,RE,17.6,2.9,-9.4
549,1786485456.8933887,RE,18.2,15.0,1.5
550,1786485456.8933945,RE,4.2,19.3,10.8
551,1786485456.8934004,RE,-5.5,12.1,-4.3
552,1786485456.8934064,RE,15.7,-0.4,-16.9
553,1786485456.8934124,RE,15.0,4.8,-5.6
554,1786485456.893418,RE,-10.8,6.7,-9.3
555,1786485456.893424,RE,-12.1,0.7,-17.4
556,1786485456.8934295,RE,19.6,-6.0,-21.5
557,1786485456.8934357,RE,-0.6,-13.2,-15.7
558,1786485456.8934412,RE,-8.6,-5.3,-4.6
559,1786485456.893447,RE,-11.3,-0.3,-10.6
560,1786485456.893453,RE,4.7,-7.3,-21.0
561,1786485456.8934584,RE,10.8,-7.3,-15.4
562,1786485456.8934643,RE,-2.4,7.1,-4.8
563,1786485456.89347,RE,-24.0,8.0,-12.7
564,1786485456.8934755,RE,-6.8,-6.0,-24.9
565,1786485456.8934815,RE,11.4,-5.2,-17.8
566,1786485456.8934872,RE,-3.7,6.7,-3.5
567,1786485456.893493,RE,-10.8,16.1,0.7
568,1786485456.893499,RE,-19.9,-1.0,-20.5
569,1786485456.8935044,RE,-2.7,-7.6,-28.7
570,1786485456.89351,RE,-9.4,8.1,-7.2
571,1786485456.893516,RE,-27.0,1.7,-13.6
572,1786485456.8935215,RE,-3.9,2.3,-13.0
573,1786485456.8935273,RE,7.4,-9.1,-18.7
574,1786485456.893533,RE,11.0,3.9,-2.1
575,1786485456.8935392,RE,-4.1,20.1,13.7
576,1786485456.893545,RE,-12.5,6.6,-5.5
577,1786485456.8935509,RE,18.6,-2.3,-14.5
578,1786485456.8935564,RE,24.2,15.9,11.3
579,1786485456.8935623,RE,-5.5,17.9,10.5
580,1786485456.893568,RE,-21.8,2.8,-11.8
581,1786485456.893574,RE,-3.6,-7.4,-18.6
582,1786485456.8935795,RE,5.2,0.6,-7.9
583,1786485456.8935857,RE,-8.1,11.3,4.4
584,1786485456.8935912,RE,-27.4,5.7,-4.9
585,1786485456.8935971,RE,-20.0,-15.3,-24.7
586,1786485456.8936028,RE,9.4,-4.6,-8.7
587,1786485456.8936088,RE,-9.5,10.9,10.9
588,1786485456.8936143,RE,-27.9,9.2,2.7
589,1786485456.8936205,RE,-25.4,-8.4,-20.3
590,1786485456.893626,RE,3.8,-8.0,-10.6
591,1786485456.893632,RE,7.8,11.7,10.9
592,1786485456.8936377,RE,-9.8,14.1,9.2
593,1786485456.8936436,RE,-18.8,-10.3,-17.8
594,1786485456.893649,RE,-10.3,-16.4,-27.3
595,1786485456.8936553,RE,-17.1,-6.0,-13.4
596,1786485456.8936608,RE,-32.4,1.4,-3.1
597,1786485456.8936665,RE,-40.3,-10.7,-17.2
598,1786485456.8936763,RE,-13.9,-18.9,-28.0
599,1786485456.8936844,RE,-1.9,-1.9,-5.2
600,1786485456.8936925,RE,16.4,48.1,52.6
601,1786485457.3726764,RE,8.3,35.8,38.8
602,1786485457.3727615,RE,17.0,17.0,16.3
603,1786485457.3728604,RE,36.8,33.4,35.2
604,1786485457.3729436,RE,18.7,51.6,52.3
605,1786485457.373011,RE,1.4,39.2,33.1
606,1786485457.3730593,RE,28.2,36.9,26.2
607,1786485457.3731267,RE,24.6,36.1,24.8
608,1786485457.3731697,RE,12.2,44.4,34.3
609,1786485457.37323,RE,-4.1,38.2,28.4
610,1786485457.373279,RE,-4.4,5.6,-2.3
611,1786485457.37334,RE,19.6,11.0,9.0
612,1786485457.3733962,RE,21.1,35.1,32.5
613,1786485457.3734603,RE,-2.4,37.2,32.0
614,1786485457.3735092,RE,2.7,21.5,12.5
615,1786485457.3735745,RE,36.4,32.0,25.2
616,1786485457.3735924,RE,11.7,41.0,39.9
617,1786485457.3736038,RE,-1.9,43.9,38.1
618,1786485457.373613,RE,1.3,33.1,24.8
619,1786485457.3736248,RE,35.7,25.9,24.2
620,1786485457.373634,RE,46.2,48.1,52.5
621,1786485457.3736436,RE,7.2,47.4,43.5
622,1786485457.3736544,RE,22.8,35.0,25.5
623,1786485457.3736649,RE,47.0,35.2,29.0
624,1786485457.3736744,RE,35.2,38.4,39.6
625,1786485457.373684,RE,10.4,46.2,44.4
626,1786485457.3736937,RE,0.9,34.5,30.0
627,1786485457.3737023,RE,17.0,15.3,9.6
628,1786485457.373711,RE,34.5,30.7,31.1
629,1786485457.37372,RE,16.4,45.6,45.5
630,1786485457.3737292,RE,4.0,36.1,32.5
631,1786485457.373738,RE,22.7,19.3,17.6
632,1786485457.3737469,RE,36.3,25.8,25.2
633,1786485457.3737557,RE,14.8,33.1,38.4
634,1786485457.3737648,RE,-7.7,20.5,26.4
635,1786485457.3737736,RE,13.5,9.0,16.5
636,1786485457.3737829,RE,29.0,11.8,27.4
637,1786485457.373792,RE,25.2,40.0,54.7
638,1786485457.3738008,RE,2.8,36.9,50.2
639,1786485457.37381,RE,21.3,24.9,40.7
640,1786485457.3738189,RE,39.6,32.5,49.3
641,1786485457.373828,RE,16.8,35.2,50.3
642,1786485457.3738377,RE,10.0,39.7,57.0
643,1786485457.3738463,RE,-8.7,18.0,33.0
644,1786485457.3738556,RE,21.1,12.5,30.4
645,1786485457.373865,RE,27.1,31.9,54.6
646,1786485457.3738737,RE,16.8,49.6,71.0
647,1786485457.3738823,RE,11.1,36.0,54.0
648,1786485457.373891,RE,12.0,8.3,22.3
649,1786485457.3739,RE,29.6,19.8,41.8
650,1786485457.37391,RE,20.7,40.2,62.7
651,1786485457.3739192,RE,-1.8,25.8,45.5
652,1786485457.3739288,RE,21.6,12.3,32.9
653,1786485457.373938,RE,37.1,29.0,53.7
654,1786485457.3739471,RE,25.7,47.8,72.1
655,1786485457.373957,RE,6.1,39.4,56.7
656,1786485457.373966,RE,13.5,20.1,38.0
657,1786485457.3739755,RE,26.6,21.7,43.2
658,1786485457.3739848,RE,29.3,43.3,67.8
659,1786485457.373994,RE,16.3,47.4,66.5
660,1786485457.3740034,RE,6.5,16.0,35.5
661,1786485457.3740127,RE,24.8,15.6,38.7
662,1786485457.3740237,RE,24.8,38.5,67.7
663,1786485457.3740327,RE,4.7,36.9,64.2
664,1786485457.3740418,RE,15.7,24.9,46.9
665,1786485457.374051,RE,35.4,19.4,46.7
666,1786485457.3740609,RE,35.8,40.9,70.0
667,1786485457.3740697,RE,19.6,50.9,75.9
668,1786485457.3740788,RE,21.8,38.7,59.6
669,1786485457.3740876,RE,19.5,21.0,39.6
670,1786485457.3740969,RE,36.9,33.7,60.2
671,1786485457.374106,RE,7.3,41.0,69.6
672,1786485457.3741152,RE,11.5,30.4,51.9
673,1786485457.3741243,RE,33.9,20.5,36.8
674,1786485457.374133,RE,23.3,25.0,44.2
675,1786485457.3741426,RE,5.9,35.6,56.5
676,1786485457.3741517,RE,2.3,32.7,47.6
677,1786485457.3741608,RE,9.7,16.3,26.8
678,1786485457.3741696,RE,29.0,26.9,44.7
679,1786485457.3741784,RE,11.7,41.8,59.9
680,1786485457.3741877,RE,-4.1,29.5,44.8
681,1786485457.3741963,RE,11.2,13.5,28.7
682,1786485457.374205,RE,29.7,22.3,40.8
683,1786485457.3742144,RE,23.9,44.8,64.7
684,1786485457.3742232,RE,-6.6,35.0,52.5
685,1786485457.374232,RE,4.1,14.9,29.6
686,1786485457.374241,RE,30.0,25.6,45.2
687,1786485457.3742502,RE,20.4,41.3,65.4
688,1786485457.3742592,RE,3.0,41.3,62.5
689,1786485457.374268,RE,16.8,25.3,42.3
690,1786485457.374277,RE,48.3,24.1,43.2
691,1786485457.374286,RE,33.8,36.7,53.9
692,1786485457.374295,RE,12.1,39.2,52.6
693,1786485457.3743038,RE,12.3,25.1,38.7
694,1786485457.3743129,RE,29.3,12.9,27.7
695,1786485457.374322,RE,25.4,19.3,38.4
696,1786485457.374331,RE,8.0,23.1,45.9
697,1786485457.37434,RE,11.3,13.9,29.6
698,1786485457.374349,RE,12.3,2.4,8.0
699,1786485457.374358,RE,30.4,16.4,23.7
700,1786485457.3743672,RE,34.5,32.7,41.4
701,1786485457.374376,RE,19.9,25.6,28.4
702,1786485457.374385,RE,43.5,13.8,15.7
703,1786485457.3744028,RE,54.7,27.1,36.2
704,1786485457.3744123,RE,34.6,38.1,46.0
705,1786485457.3744211,RE,21.3,29.1,27.3
706,1786485457.37443,RE,23.9,6.4,3.1
707,1786485457.3744392,RE,32.0,6.4,9.0
708,1786485457.374448,RE,24.6,18.7,22.6
709,1786485457.3744571,RE,25.4,27.6,23.2
710,1786485457.3744664,RE,37.1,20.0,11.4
711,1786485457.3744757,RE,49.3,21.4,15.3
712,1786485457.3744843,RE,18.8,24.3,22.8
713,1786485457.3744931,RE,21.8,32.3,26.9
714,1786485457.374503,RE,23.7,21.3,12.4
715,1786485457.374512,RE,32.1,5.1,-3.8
716,1786485457.374521,RE,36.5,15.9,9.9
717,1786485457.37453,RE,19.5,27.3,23.4
718,1786485457.374539,RE,18.7,15.9,6.3
719,1786485457.3745475,RE,43.9,14.3,9.3
720,1786485457.3745568,RE,33.5,22.5,23.9
721,1786485457.852634,RE,20.5,27.0,29.3
722,1786485457.8526697,RE,15.2,19.3,19.4
723,1786485457.852692,RE,38.3,9.2,11.1
724,1786485457.852712,RE,28.9,14.9,18.3
725,1786485457.852731,RE,12.6,22.1,23.7
726,1786485457.8527503,RE,2.4,15.6,16.5
727,1786485457.85277,RE,14.8,-2.5,-5.4
728,1786485457.8527894,RE,23.4,5.7,11.0
729,1786485457.8528087,RE,-2.1,10.5,12.9
730,1786485457.852828,RE,-1.5,12.1,5.4
731,1786485457.852847,RE,27.5,3.3,-9.8
732,1786485457.8528607,RE,31.0,5.2,-4.9
733,1786485457.852868,RE,9.4,12.6,7.2
734,1786485457.8528757,RE,-2.1,17.5,4.7
735,1786485457.8528829,RE,19.0,11.9,-8.0
736,1786485457.85289,RE,24.8,6.4,-4.6
737,1786485457.8528972,RE,24.6,20.8,19.5
738,1786485457.8529046,RE,2.8,19.6,19.6
739,1786485457.8529122,RE,3.8,2.8,-0.4
740,1786485457.852919,RE,34.2,1.6,-1.1
741,1786485457.8529267,RE,36.6,26.5,23.3
742,1786485457.852934,RE,9.4,28.1,23.1
743,1786485457.8529413,RE,4.0,12.7,5.4
744,1786485457.8529484,RE,19.1,1.2,-3.9
745,1786485457.8529558,RE,25.2,12.0,11.5
746,1786485457.8529632,RE,7.2,27.0,24.1
747,1786485457.8529708,RE,4.6,15.6,7.4
748,1786485457.852978,RE,22.6,6.0,-1.7
749,1786485457.8529854,RE,32.5,16.8,12.2
750,1786485457.8529923,RE,26.0,38.0,34.7
751,1786485457.8529997,RE,10.3,25.7,23.0
752,1786485457.853007,RE,38.5,18.0,18.1
753,1786485457.8530142,RE,45.6,25.3,31.5
754,1786485457.8530211,RE,9.8,32.6,33.2
755,1786485457.8530283,RE,-6.4,22.4,15.8
756,1786485457.8530357,RE,12.6,0.3,-3.4
757,1786485457.8530428,RE,37.4,3.4,2.3
758,1786485457.85305,RE,27.5,28.3,23.8
759,1786485457.8530571,RE,9.3,23.8,16.8
760,1786485457.853064,RE,12.7,4.6,-6.1
761,1786485457.8530712,RE,28.1,-0.4,-5.9
762,1786485457.8530784,RE,12.0,9.2,4.0
763,1786485457.8530858,RE,-0.0,15.4,6.9
764,1786485457.8530931,RE,2.9,2.6,-3.5
765,1786485457.8531003,RE,12.5,-11.3,-10.6
766,1786485457.8531077,RE,18.3,5.4,12.0
767,1786485457.8531148,RE,8.0,20.4,24.0
768,1786485457.853122,RE,10.1,20.7,17.0
769,1786485457.853129,RE,18.1,2.3,-2.7
770,1786485457.8531363,RE,22.0,9.6,11.8
771,1786485457.8531437,RE,-6.0,12.5,13.6
772,1786485457.8531508,RE,-3.7,6.7,3.1
773,1786485457.853158,RE,18.9,3.5,-2.7
774,1786485457.853165,RE,35.0,21.3,18.4
775,1786485457.853172,RE,16.9,34.5,35.9
776,1786485457.8531797,RE,-11.1,16.4,9.7
777,1786485457.8531864,RE,16.5,1.0,-9.1
778,1786485457.8531935,RE,37.9,16.4,16.7
779,1786485457.853201,RE,11.1,26.3,34.6
780,1786485457.8532078,RE,-3.7,15.5,19.8
781,1786485457.853215,RE,13.1,0.9,3.5
782,1786485457.853222,RE,30.8,6.7,11.9
783,1786485457.8532293,RE,25.4,25.8,30.8
784,1786485457.8532364,RE,9.9,28.4,32.4
785,1786485457.8532436,RE,-1.7,1.9,4.7
786,1786485457.8532507,RE,14.9,-12.0,-8.0
787,1786485457.853258,RE,18.8,11.3,18.0
788,1786485457.8532653,RE,3.4,16.5,25.8
789,1786485457.8532724,RE,3.6,1.4,7.0
790,1786485457.8532794,RE,22.2,-2.0,1.1
791,1786485457.8532867,RE,34.9,20.3,30.4
792,1786485457.853294,RE,16.0,29.6,42.0
793,1786485457.8533008,RE,12.0,11.6,20.2
794,1786485457.853308,RE,39.2,8.7,15.8
795,1786485457.8533149,RE,27.8,17.7,28.1
796,1786485457.853322,RE,7.1,21.9,34.6
797,1786485457.8533292,RE,-7.0,12.9,22.1
798,1786485457.853336,RE,17.4,0.3,8.5
799,1786485457.8533435,RE,28.9,12.3,29.5
800,1786485457.8533506,RE,15.7,31.2,45.9
801,1786485457.8533576,RE,-6.0,16.0,22.4
802,1786485457.8533647,RE,22.2,4.7,8.3
803,1786485457.853372,RE,35.0,12.0,20.9
804,1786485457.8533792,RE,6.1,18.2,30.1
805,1786485457.8533869,RE,-0.0,16.2,22.3
806,1786485457.853394,RE,10.0,6.6,7.0
807,1786485457.8534012,RE,16.2,-4.0,1.9
808,1786485457.8534083,RE,19.7,14.5,26.3
809,1786485457.8534155,RE,6.1,16.2,23.7
810,1786485457.8534226,RE,0.6,2.2,4.2
811,1786485457.85343,RE,15.5,-5.1,-1.3
812,1786485457.8534372,RE,0.5,5.7,16.1
813,1786485457.8534443,RE,-20.8,-1.1,6.2
814,1786485457.8534515,RE,9.7,-2.4,4.1
815,1786485457.853459,RE,21.9,-5.4,5.4
816,1786485457.853466,RE,13.8,3.6,19.3
817,1786485457.853473,RE,-5.9,9.0,21.6
818,1786485457.85348,RE,-9.5,-4.2,1.1
819,1786485457.8534873,RE,15.8,-9.3,-5.7
820,1786485457.853495,RE,18.5,2.4,9.2
821,1786485457.853502,RE,2.0,16.6,26.0
822,1786485457.853509,RE,-20.2,-3.6,1.2
823,1786485457.853516,RE,-1.4,-18.2,-16.9
824,1786485457.8535235,RE,16.3,-5.4,1.3
825,1786485457.853531,RE,7.5,16.1,25.9
826,1786485457.8535385,RE,-20.6,0.4,1.5
827,1786485457.8535457,RE,6.4,-12.2,-11.9
828,1786485457.8535533,RE,9.9,-5.1,-2.0
829,1786485457.8535607,RE,0.3,9.1,15.5
830,1786485457.853568,RE,-10.6,6.1,4.9
831,1786485457.8535752,RE,-0.9,-12.3,-16.4
832,1786485457.8535829,RE,31.7,-5.9,0.0
833,1786485457.8535905,RE,25.9,20.8,34.6
834,1786485457.853598,RE,-5.3,9.1,16.5
835,1786485457.8536055,RE,-2.6,-3.1,-0.3
836,1786485457.8536131,RE,18.7,-3.8,-2.2
837,1786485457.8536224,RE,-6.4,5.0,5.6
838,1786485457.8536298,RE,-12.6,4.6,0.8
839,1786485457.8536384,RE,-11.7,-10.8,-16.9
840,1786485457.8536456,RE,2.7,-21.9,-24.7
841,1786485458.332297,RE,-9.1,-14.5,-12.8
842,1786485458.3323572,RE,-11.8,0.3,5.1
843,1786485458.3323867,RE,-22.1,-12.6,-8.9
844,1786485458.3324091,RE,-6.4,-27.9,-27.1
845,1786485458.332445,RE,13.9,-6.5,-2.8
846,1786485458.3324826,RE,1.2,9.0,13.7
847,1786485458.332512,RE,-12.0,-5.8,-2.4
848,1786485458.3325295,RE,14.2,-15.3,-13.6
849,1786485458.3325431,RE,15.8,-4.7,-6.9
850,1786485458.332554,RE,-3.5,0.6,-4.0
851,1786485458.3325672,RE,-13.6,-5.8,-16.3
852,1786485458.3325796,RE,8.9,-17.1,-31.0
853,1786485458.3325925,RE,12.1,-16.2,-27.1
854,1786485458.3326056,RE,7.3,-0.6,-7.5
855,1786485458.3326154,RE,3.7,5.5,-2.2
856,1786485458.332625,RE,15.5,-5.4,-18.0
857,1786485458.3326347,RE,25.2,-3.1,-17.2
858,1786485458.3326435,RE,0.0,-4.1,-18.7
859,1786485458.332652,RE,-0.0,-0.2,-15.7
860,1786485458.3326612,RE,-5.3,-18.4,-35.1
861,1786485458.3326695,RE,6.0,-29.1,-42.7
862,1786485458.332678,RE,1.2,-16.6,-29.7
863,1786485458.332687,RE,-17.8,-3.2,-21.5
864,1786485458.332697,RE,-18.9,-17.8,-44.8
865,1786485458.332706,RE,14.8,-17.9,-43.8
866,1786485458.3327155,RE,33.3,8.8,-5.1
867,1786485458.3327253,RE,4.5,13.3,4.1
868,1786485458.3327343,RE,-0.6,-3.8,-15.1
869,1786485458.332746,RE,24.0,-10.0,-16.3
870,1786485458.3327577,RE,20.7,-1.7,-8.6
871,1786485458.3327675,RE,7.6,7.4,-1.1
872,1786485458.3327773,RE,-9.8,-4.1,-18.7
873,1786485458.332787,RE,10.1,-16.9,-34.1
874,1786485458.332796,RE,19.1,-8.0,-23.7
875,1786485458.3328056,RE,-0.8,2.0,-13.7
876,1786485458.3328164,RE,-8.6,-3.2,-25.2
877,1786485458.3328269,RE,-2.0,-19.1,-41.6
878,1786485458.332836,RE,2.7,-21.4,-41.2
879,1786485458.3328457,RE,-0.0,-3.9,-22.7
880,1786485458.3328552,RE,-25.2,-7.7,-30.1
881,1786485458.3328657,RE,-9.9,-24.8,-46.8
882,1786485458.3328748,RE,1.6,-26.7,-42.5
883,1786485458.3328843,RE,5.7,-9.3,-20.0
884,1786485458.3328936,RE,12.2,11.5,-0.1
885,1786485458.3329031,RE,-4.0,-9.8,-23.2
886,1786485458.3329124,RE,21.4,-12.0,-21.4
887,1786485458.3329215,RE,25.2,6.4,0.5
888,1786485458.3329313,RE,8.2,17.2,10.1
889,1786485458.33294,RE,-8.5,-5.7,-17.1
890,1786485458.3329494,RE,8.8,-18.4,-33.1
891,1786485458.3329585,RE,9.9,1.4,-4.2
892,1786485458.3329673,RE,1.8,7.9,4.4
893,1786485458.3329775,RE,5.3,3.1,-0.4
894,1786485458.332991,RE,19.1,-4.5,-10.0
895,1786485458.3329997,RE,15.8,3.6,1.0
896,1786485458.3330092,RE,-11.8,6.7,6.2
897,1786485458.3330188,RE,-13.0,-2.7,-6.2
898,1786485458.333028,RE,-0.8,-15.1,-21.3
899,1786485458.333038,RE,-0.9,-16.2,-17.2
900,1786485458.3330483,RE,-11.0,-2.7,-0.6
901,1786485458.3330574,RE,-29.9,-9.7,-10.3
902,1786485458.333068,RE,-16.1,-28.9,-32.8
903,1786485458.3330777,RE,16.7,-16.0,-13.8
904,1786485458.3330867,RE,12.3,4.3,11.0
905,1786485458.3330967,RE,-5.0,12.9,10.2
906,1786485458.333109,RE,-6.0,-9.1,-21.9
907,1786485458.333118,RE,5.1,-18.0,-28.2
908,1786485458.3331273,RE,-5.6,-5.9,-14.0
909,1786485458.3331375,RE,-16.4,-2.0,-8.5
910,1786485458.3331468,RE,-26.6,-20.6,-31.8
911,1786485458.3331563,RE,-10.1,-25.0,-39.3
912,1786485458.3331676,RE,-8.0,-11.4,-22.0
913,1786485458.333177,RE,-6.9,3.9,-5.7
914,1786485458.3331864,RE,-22.7,-16.8,-29.9
915,1786485458.3331952,RE,-11.5,-31.3,-46.8
916,1786485458.3332052,RE,-8.4,-19.5,-31.6
917,1786485458.3332143,RE,-23.7,-6.8,-14.2
918,1786485458.3332236,RE,-24.7,-12.9,-20.6
919,1786485458.3332329,RE,0.7,-17.3,-21.6
920,1786485458.3332412,RE,10.8,-7.2,-5.1
921,1786485458.3332503,RE,-13.2,3.7,-3.0
922,1786485458.3332603,RE,-25.5,-4.2,-14.3
923,1786485458.3332708,RE,-17.4,-29.0,-37.7
924,1786485458.3332815,RE,-4.7,-25.2,-27.3
925,1786485458.3332913,RE,-10.9,1.2,-2.9
926,1786485458.3333,RE,-33.2,-5.8,-15.5
927,1786485458.3333092,RE,-12.9,-16.9,-34.6
928,1786485458.3333182,RE,0.3,-16.6,-29.4
929,1786485458.3333273,RE,-4.4,1.4,-3.8
930,1786485458.3333366,RE,-19.0,-6.4,-15.3
931,1786485458.333345,RE,-8.7,-18.9,-32.1
932,1786485458.3333545,RE,-3.8,-24.2,-36.9
933,1786485458.3333645,RE,-17.7,-18.5,-29.4
934,1786485458.333374,RE,-40.0,-20.2,-31.6
935,1786485458.333383,RE,-29.0,-35.6,-48.5
936,1786485458.3333924,RE,-11.2,-37.0,-46.5
937,1786485458.3334012,RE,-13.9,-22.2,-25.7
938,1786485458.3334098,RE,-26.3,-11.0,-17.2
939,1786485458.3334198,RE,-22.1,-18.8,-27.9
940,1786485458.3334289,RE,-7.5,-30.4,-40.1
941,1786485458.3334377,RE,5.0,-13.0,-15.5
942,1786485458.3334477,RE,-16.8,-2.2,-0.7
943,1786485458.3334565,RE,-30.1,-17.8,-22.4
944,1786485458.3334672,RE,-12.9,-34.2,-43.7
945,1786485458.3334768,RE,-19.4,-30.5,-41.9
946,1786485458.3334868,RE,-25.8,-11.2,-22.2
947,1786485458.333496,RE,-19.7,-14.5,-22.0
948,1786485458.333505,RE,-11.1,-32.3,-36.5
949,1786485458.3335147,RE,-5.9,-27.1,-30.6
950,1786485458.3335242,RE,-21.1,-17.7,-14.5
951,1786485458.3335357,RE,-29.8,-19.3,-16.0
952,1786485458.3335469,RE,-26.5,-38.2,-38.3
953,1786485458.333558,RE,-1.8,-31.7,-31.2
954,1786485458.3335676,RE,-12.4,-11.2,-11.8
955,1786485458.3335786,RE,-50.3,-23.1,-31.3
956,1786485458.3335886,RE,-36.5,-39.7,-49.6
957,1786485458.3335986,RE,-23.2,-35.0,-39.0
958,1786485458.333609,RE,-31.3,-19.7,-20.6
959,1786485458.3336189,RE,-29.8,-8.4,-16.0
960,1786485458.333629,RE,-34.6,-17.6,-35.6
961,1786485458.3336384,RE,-9.0,-22.9,-37.5
962,1786485458.8142056,RE,-10.2,-5.4,-11.2
963,1786485458.8142471,RE,-32.1,-3.2,-9.8
964,1786485458.814271,RE,-36.9,-23.5,-30.8
965,1786485458.8142943,RE,-21.2,-37.9,-44.4
966,1786485458.8143146,RE,-14.1,-23.8,-28.7
967,1786485458.814335,RE,-26.5,-5.8,-11.4
968,1786485458.8143592,RE,-35.7,-16.3,-28.2
969,1786485458.8143804,RE,-18.2,-32.9,-47.1
970,1786485458.814391,RE,-13.1,-22.8,-28.7
971,1786485458.8144004,RE,-23.4,-8.1,-12.4
972,1786485458.81441,RE,-44.4,-22.5,-29.5
973,1786485458.8144205,RE,-24.3,-35.9,-50.4
974,1786485458.8144302,RE,-7.0,-25.3,-33.1
975,1786485458.8144388,RE,-22.0,-15.0,-18.6
976,1786485458.814448,RE,-38.5,-16.6,-24.9
977,1786485458.8144577,RE,-40.7,-37.5,-49.4
978,1786485458.8144672,RE,-19.2,-29.7,-39.2
979,1786485458.8144765,RE,-21.7,-18.1,-19.9
980,1786485458.814486,RE,-25.1,-9.3,-14.5
981,1786485458.814495,RE,-17.9,-17.3,-27.0
982,1786485458.8145049,RE,-11.6,-28.4,-28.5
983,1786485458.8145146,RE,-23.0,-20.1,-17.7
984,1786485458.8145244,RE,-37.6,-11.1,-15.3
985,1786485458.8145344,RE,-43.9,-32.1,-39.9
986,1786485458.8145435,RE,-21.2,-35.6,-41.1
987,1786485458.8145535,RE,-24.2,-23.6,-24.1
988,1786485458.8145635,RE,-34.5,-10.3,-12.3
989,1786485458.814574,RE,-36.2,-18.8,-26.7
990,1786485458.8145835,RE,-7.9,-25.4,-25.9
991,1786485458.8145933,RE,-1.0,-9.1,-4.7
992,1786485458.814603,RE,-16.9,1.3,4.9
993,1786485458.814613,RE,-27.9,-6.0,-11.4
994,1786485458.814623,RE,-12.0,-16.5,-24.8
995,1786485458.814633,RE,-2.3,-14.2,-13.8
996,1786485458.814642,RE,-6.3,0.7,4.2
997,1786485458.8146508,RE,-16.4,-0.4,-0.3
998,1786485458.8146608,RE,-12.7,-27.9,-26.5
999,1786485458.8146703,RE,18.0,-20.2,-14.7
1000,1786485458.81468,RE,-6.6,-2.5,-5.1
1001,1786485458.81469,RE,-22.5,-8.7,-19.4
1002,1786485458.8147,RE,-12.9,-28.9,-42.1
1003,1786485458.81471,RE,-7.9,-36.4,-42.6
1004,1786485458.8147185,RE,-23.2,-28.9,-35.2
1005,1786485458.8147268,RE,-31.1,-18.2,-31.4
1006,1786485458.8147347,RE,-28.3,-35.8,-50.3
1007,1786485458.8147433,RE,-7.1,-36.5,-51.4
1008,1786485458.8147511,RE,-8.8,-13.4,-25.8
1009,1786485458.8147593,RE,-36.5,-15.1,-30.2
1010,1786485458.8147683,RE,-21.8,-25.8,-43.7
1011,1786485458.8147783,RE,0.6,-29.5,-44.2
1012,1786485458.814788,RE,-6.5,-17.3,-30.9
1013,1786485458.8147976,RE,-23.7,-7.7,-22.2
1014,1786485458.814808,RE,-30.5,-27.2,-44.4
1015,1786485458.8148177,RE,2.9,-32.9,-53.2
1016,1786485458.8148272,RE,4.9,-19.7,-30.8
1017,1786485458.8148367,RE,-7.3,-4.5,-21.0
1018,1786485458.8148465,RE,-17.9,-12.5,-39.1
1019,1786485458.8148563,RE,0.7,-26.7,-56.0
1020,1786485458.8148656,RE,4.3,-20.8,-44.1
1021,1786485458.814875,RE,-14.8,-10.8,-29.7
1022,1786485458.814885,RE,-33.0,-23.9,-50.0
1023,1786485458.8148944,RE,-11.1,-41.7,-68.0
1024,1786485458.8149042,RE,7.6,-33.9,-54.1
1025,1786485458.814914,RE,-13.0,-10.8,-34.5
1026,1786485458.8149235,RE,-36.2,-18.7,-49.8
1027,1786485458.814932,RE,-23.0,-39.5,-74.0
1028,1786485458.8149407,RE,1.9,-26.5,-60.0
1029,1786485458.8149493,RE,-1.2,-3.8,-36.7
1030,1786485458.814958,RE,-20.0,-6.9,-41.5
1031,1786485458.8149676,RE,-21.1,-26.6,-59.3
1032,1786485458.8149767,RE,-5.7,-34.8,-58.4
1033,1786485458.814986,RE,-7.6,-20.6,-34.7
